expiry,option_type,K,T,S0,lastPrice,iv
2025-12-19,Put,130.0,0.08767123287671233,268.2200012207031,0.02,0.7187528125
2025-12-19,Put,135.0,0.08767123287671233,268.2200012207031,0.01,0.73437765625
2025-12-19,Put,140.0,0.08767123287671233,268.2200012207031,0.01,0.6875031250000001
2025-12-19,Put,145.0,0.08767123287671233,268.2200012207031,0.01,0.6562534375000001
2025-12-19,Put,150.0,0.08767123287671233,268.2200012207031,0.01,0.6640658593750002
2025-12-19,Put,155.0,0.08767123287671233,268.2200012207031,0.02,0.6250037500000001
2025-12-19,Put,160.0,0.08767123287671233,268.2200012207031,0.03,0.6171913281250001
2025-12-19,Put,165.0,0.08767123287671233,268.2200012207031,0.03,0.5820354296875
2025-12-19,Put,170.0,0.08767123287671233,268.2200012207031,0.04,0.5644574804687501
2025-12-19,Put,175.0,0.08767123287671233,268.2200012207031,0.06,0.5390671093750001
2025-12-19,Put,180.0,0.08767123287671233,268.2200012207031,0.06,0.51562984375
2025-12-19,Put,185.0,0.08767123287671233,268.2200012207031,0.06,0.49805189453125004
2025-12-19,Put,190.0,0.08767123287671233,268.2200012207031,0.09,0.4726615234375
2025-12-19,Put,195.0,0.08767123287671233,268.2200012207031,0.09,0.45215391601562505
2025-12-19,Put,200.0,0.08767123287671233,268.2200012207031,0.13,0.43457596679687505
2025-12-19,Put,205.0,0.08767123287671233,268.2200012207031,0.13,0.414068359375
2025-12-19,Put,210.0,0.08767123287671233,268.2200012207031,0.19,0.3940490283203125
2025-12-19,Put,215.0,0.08767123287671233,268.2200012207031,0.25,0.3764710791015625
2025-12-19,Put,220.0,0.08767123287671233,268.2200012207031,0.28,0.3588931298828125
2025-12-19,Put,225.0,0.08767123287671233,268.2200012207031,0.4,0.33887379882812496
2025-12-19,Put,230.0,0.08767123287671233,268.2200012207031,0.54,0.32263860961914054
2025-12-19,Put,235.0,0.08767123287671233,268.2200012207031,0.73,0.30689169677734374
2025-12-19,Put,240.0,0.08767123287671233,268.2200012207031,1.0,0.29358616577148433
2025-12-19,Put,245.0,0.08767123287671233,268.2200012207031,1.57,0.2810130493164062
2025-12-19,Put,250.0,0.08767123287671233,268.2200012207031,2.2,0.2694164855957031
2025-12-19,Put,255.0,0.08767123287671233,268.2200012207031,3.1,0.25830819824218754
2025-12-19,Put,260.0,0.08767123287671233,268.2200012207031,4.44,0.2508009490966796
2025-12-19,Put,265.0,0.08767123287671233,268.2200012207031,6.1,0.23780059082031246
2025-12-19,Put,270.0,0.08767123287671233,268.2200012207031,8.32,0.22858437438964846
2025-12-19,Put,275.0,0.08767123287671233,268.2200012207031,10.8,0.22296919616699218
2025-12-19,Put,280.0,0.08767123287671233,268.2200012207031,14.15,0.21448539428710936
2025-12-19,Put,285.0,0.08767123287671233,268.2200012207031,17.0,0.21509573974609375
2025-12-19,Put,290.0,0.08767123287671233,268.2200012207031,22.05,0.20716124877929684
2025-12-19,Put,295.0,0.08767123287671233,268.2200012207031,26.3,0.2238847143554687
2025-12-19,Put,300.0,0.08767123287671233,268.2200012207031,32.51,0.22290816162109373
2025-12-19,Put,305.0,0.08767123287671233,268.2200012207031,31.45,0.24195093994140626
2025-12-19,Put,310.0,0.08767123287671233,268.2200012207031,40.12,0.36084623535156246
2025-12-19,Put,315.0,0.08767123287671233,268.2200012207031,44.1,0.4105283557128906
2025-12-19,Put,320.0,0.08767123287671233,268.2200012207031,45.85,0.4458063232421875
2025-12-19,Put,325.0,0.08767123287671233,268.2200012207031,50.87,0.46655806884765627
2025-12-19,Put,330.0,0.08767123287671233,268.2200012207031,62.0,0.4480035668945312
2025-12-19,Put,335.0,0.08767123287671233,268.2200012207031,60.57,0.5191698474121094
2025-12-19,Put,350.0,0.08767123287671233,268.2200012207031,76.1,0.5844768115234374
2025-12-19,Put,360.0,0.08767123287671233,268.2200012207031,149.64,3.091921215515136
2025-12-19,Put,370.0,0.08767123287671233,268.2200012207031,95.9,0.5288133056640626
2025-12-19,Put,380.0,0.08767123287671233,268.2200012207031,105.92,0.5410202148437502
2025-12-19,Put,390.0,0.08767123287671233,268.2200012207031,130.1,0.5932657861328126
2025-12-19,Put,400.0,0.08767123287671233,268.2200012207031,152.25,0.6064492480468751
2025-12-26,Call,195.0,0.10684931506849316,268.2200012207031,81.75,0.5920450952148439
2025-12-26,Call,200.0,0.10684931506849316,268.2200012207031,70.52,0.5559126440429689
2025-12-26,Call,205.0,0.10684931506849316,268.2200012207031,69.08,0.52539537109375
2025-12-26,Call,210.0,0.10684931506849316,268.2200012207031,62.51,0.6123085644531252
2025-12-26,Call,215.0,0.10684931506849316,268.2200012207031,57.8,0.5742230078125
2025-12-26,Call,220.0,0.10684931506849316,268.2200012207031,54.3,0.4544732287597656
2025-12-26,Call,225.0,0.10684931506849316,268.2200012207031,50.15,0.4804739453125
2025-12-26,Call,230.0,0.10684931506849316,268.2200012207031,45.0,0.3880676428222656
2025-12-26,Call,235.0,0.10684931506849316,268.2200012207031,36.0,0.3621889953613281
2025-12-26,Call,240.0,0.10684931506849316,268.2200012207031,36.42,0.33850759155273435
2025-12-26,Call,245.0,0.10684931506849316,268.2200012207031,27.15,0.31976998596191397
2025-12-26,Call,250.0,0.10684931506849316,268.2200012207031,21.77,0.30689169677734374
2025-12-26,Call,255.0,0.10684931506849316,268.2200012207031,17.63,0.28650615844726557
2025-12-26,Call,260.0,0.10684931506849316,268.2200012207031,14.18,0.2696606237792969
2025-12-26,Call,265.0,0.10684931506849316,268.2200012207031,10.65,0.2608716491699219
2025-12-26,Call,270.0,0.10684931506849316,268.2200012207031,7.95,0.2503737072753906
2025-12-26,Call,275.0,0.10684931506849316,268.2200012207031,5.65,0.24872577453613282
2025-12-26,Call,280.0,0.10684931506849316,268.2200012207031,3.9,0.2401199035644531
2025-12-26,Call,285.0,0.10684931506849316,268.2200012207031,2.6,0.2348709326171875
2025-12-26,Call,290.0,0.10684931506849316,268.2200012207031,1.65,0.23139196350097657
2025-12-26,Call,295.0,0.10684931506849316,268.2200012207031,1.09,0.23133092895507812
2025-12-26,Call,300.0,0.10684931506849316,268.2200012207031,0.69,0.23084265258789063
2025-12-26,Call,305.0,0.10684931506849316,268.2200012207031,0.42,0.23413851806640623
2025-12-26,Call,310.0,0.10684931506849316,268.2200012207031,0.32,0.2356033471679687
2025-12-26,Call,315.0,0.10684931506849316,268.2200012207031,0.34,0.241218525390625
2025-12-26,Call,320.0,0.10684931506849316,268.2200012207031,0.12,0.24658956542968752
2025-12-26,Call,325.0,0.10684931506849316,268.2200012207031,0.06,0.2553785400390626
2025-12-26,Call,330.0,0.10684931506849316,268.2200012207031,0.1,0.2690502783203125
2025-12-26,Call,335.0,0.10684931506849316,268.2200012207031,0.11,0.28125718749999995
2025-12-26,Call,340.0,0.10684931506849316,268.2200012207031,0.11,0.2929758203124999
2025-12-26,Call,345.0,0.10684931506849316,268.2200012207031,0.04,0.30274134765625
2025-12-26,Call,350.0,0.10684931506849316,268.2200012207031,0.02,0.31250687499999996
2025-12-26,Call,355.0,0.10684931506849316,268.2200012207031,0.08,0.32617861328125
2025-12-26,Call,400.0,0.10684931506849316,268.2200012207031,0.03,0.43555251953125
2025-12-26,Put,120.0,0.10684931506849316,268.2200012207031,0.02,0.8906260937499999
2025-12-26,Put,130.0,0.10684931506849316,268.2200012207031,0.02,0.804689453125
2025-12-26,Put,145.0,0.10684931506849316,268.2200012207031,0.06,0.6562534375000001
2025-12-26,Put,150.0,0.10684931506849316,268.2200012207031,0.02,0.6699251757812501
2025-12-26,Put,155.0,0.10684931506849316,268.2200012207031,0.05,0.6093789062500001
2025-12-26,Put,190.0,0.10684931506849316,268.2200012207031,0.08,0.45606012695312503
2025-12-26,Put,200.0,0.10684931506849316,268.2200012207031,0.13,0.39942006835937505
2025-12-26,Put,205.0,0.10684931506849316,268.2200012207031,0.15,0.39160764648437496
2025-12-26,Put,210.0,0.10684931506849316,268.2200012207031,0.2,0.37305314453125
2025-12-26,Put,215.0,0.10684931506849316,268.2200012207031,0.25,0.3540103662109374
2025-12-26,Put,220.0,0.10684931506849316,268.2200012207031,0.26,0.3371648315429688
2025-12-26,Put,225.0,0.10684931506849316,268.2200012207031,0.46,0.3232489550781249
2025-12-26,Put,230.0,0.10684931506849316,268.2200012207031,0.69,0.3083565258789062
2025-12-26,Put,235.0,0.10684931506849316,268.2200012207031,0.95,0.29492892578124996
2025-12-26,Put,240.0,0.10684931506849316,268.2200012207031,1.25,0.2819896020507812
2025-12-26,Put,245.0,0.10684931506849316,268.2200012207031,1.75,0.2696606237792969
2025-12-26,Put,250.0,0.10684931506849316,268.2200012207031,2.62,0.25952888916015626
2025-12-26,Put,255.0,0.10684931506849316,268.2200012207031,3.62,0.2508009490966796
2025-12-26,Put,260.0,0.10684931506849316,268.2200012207031,4.82,0.24213404357910157
2025-12-26,Put,265.0,0.10684931506849316,268.2200012207031,5.91,0.23365024169921872
2025-12-26,Put,270.0,0.10684931506849316,268.2200012207031,9.0,0.2264481652832031
2025-12-26,Put,275.0,0.10684931506849316,268.2200012207031,10.55,0.21949022705078125
2025-12-26,Put,280.0,0.10684931506849316,268.2200012207031,15.63,0.21418022155761718
2025-12-26,Put,285.0,0.10684931506849316,268.2200012207031,17.4,0.21277642700195312
2025-12-26,Put,290.0,0.10684931506849316,268.2200012207031,18.15,0.21643849975585935
2025-12-26,Put,295.0,0.10684931506849316,268.2200012207031,27.55,0.2219316088867187
2025-12-26,Put,300.0,0.10684931506849316,268.2200012207031,29.39,0.30597617858886716
2025-12-26,Put,310.0,0.10684931506849316,268.2200012207031,36.2,0.344733115234375
2025-12-26,Put,330.0,0.10684931506849316,268.2200012207031,57.6,0.4498346032714844
2025-12-26,Put,335.0,0.10684931506849316,268.2200012207031,60.42,0.4836477416992188
2026-01-02,Call,195.0,0.12602739726027398,268.2200012207031,82.13,0.6020547607421877
2026-01-02,Call,210.0,0.12602739726027398,268.2200012207031,64.13,0.5944864770507813
2026-01-02,Call,220.0,0.12602739726027398,268.2200012207031,50.94,0.4484918432617187
2026-01-02,Call,230.0,0.12602739726027398,268.2200012207031,45.8,0.38281867187499996
2026-01-02,Call,240.0,0.12602739726027398,268.2200012207031,33.0,0.3446110461425781
2026-01-02,Call,245.0,0.12602739726027398,268.2200012207031,27.67,0.32910827148437494
2026-01-02,Call,250.0,0.12602739726027398,268.2200012207031,22.41,0.3050606604003906
2026-01-02,Call,255.0,0.12602739726027398,268.2200012207031,18.55,0.2946847875976562
2026-01-02,Call,260.0,0.12602739726027398,268.2200012207031,15.4,0.27259028198242186
2026-01-02,Call,265.0,0.12602739726027398,268.2200012207031,11.76,0.2724071783447265
2026-01-02,Call,270.0,0.12602739726027398,268.2200012207031,8.66,0.25312026184082037
2026-01-02,Call,275.0,0.12602739726027398,268.2200012207031,6.4,0.2456130126953125
2026-01-02,Call,280.0,0.12602739726027398,268.2200012207031,4.6,0.2418899053955078
2026-01-02,Call,285.0,0.12602739726027398,268.2200012207031,3.52,0.23731231445312498
2026-01-02,Call,290.0,0.12602739726027398,268.2200012207031,2.02,0.23889921264648437
2026-01-02,Call,295.0,0.12602739726027398,268.2200012207031,1.6,0.24274438903808593
2026-01-02,Call,300.0,0.12602739726027398,268.2200012207031,0.91,0.2332840344238281
2026-01-02,Call,305.0,0.12602739726027398,268.2200012207031,0.56,0.23645783081054686
2026-01-02,Call,310.0,0.12602739726027398,268.2200012207031,0.41,0.23194127441406248
2026-01-02,Call,315.0,0.12602739726027398,268.2200012207031,0.26,0.2590406127929688
2026-01-02,Call,320.0,0.12602739726027398,268.2200012207031,0.38,0.2585523364257813
2026-01-02,Call,400.0,0.12602739726027398,268.2200012207031,0.11,0.49609878906250005
2026-01-02,Put,200.0,0.12602739726027398,268.2200012207031,0.12,0.42212491943359376
2026-01-02,Put,215.0,0.12602739726027398,268.2200012207031,0.28,0.3601138208007812
2026-01-02,Put,220.0,0.12602739726027398,268.2200012207031,0.47,0.3391179370117187
2026-01-02,Put,230.0,0.12602739726027398,268.2200012207031,0.83,0.304694453125
2026-01-02,Put,235.0,0.12602739726027398,268.2200012207031,1.08,0.29480685668945306
2026-01-02,Put,240.0,0.12602739726027398,268.2200012207031,1.5,0.2747875256347656
2026-01-02,Put,245.0,0.12602739726027398,268.2200012207031,2.08,0.26734131103515624
2026-01-02,Put,250.0,0.12602739726027398,268.2200012207031,2.9,0.256843369140625
2026-01-02,Put,255.0,0.12602739726027398,268.2200012207031,4.1,0.25196060546875
2026-01-02,Put,260.0,0.12602739726027398,268.2200012207031,5.42,0.24604025451660155
2026-01-02,Put,265.0,0.12602739726027398,268.2200012207031,7.16,0.23279575805664063
2026-01-02,Put,270.0,0.12602739726027398,268.2200012207031,9.47,0.22715006256103515
2026-01-02,Put,275.0,0.12602739726027398,268.2200012207031,12.37,0.22150436706542967
2026-01-02,Put,300.0,0.12602739726027398,268.2200012207031,27.51,0.26819579467773436
2026-01-16,Call,5.0,0.1643835616438356,268.2200012207031,269.84,3.6875007812500002
2026-01-16,Call,10.0,0.1643835616438356,268.2200012207031,264.65,4.87793359008789
2026-01-16,Call,15.0,0.1643835616438356,268.2200012207031,252.05,4.221684410400391
2026-01-16,Call,20.0,0.1643835616438356,268.2200012207031,247.35,3.7041023022460937
2026-01-16,Call,25.0,0.1643835616438356,268.2200012207031,250.05,2.0937547656249995
2026-01-16,Call,30.0,0.1643835616438356,268.2200012207031,239.99,3.0859397851562496
2026-01-16,Call,35.0,0.1643835616438356,268.2200012207031,221.72,2.1015672460937496
2026-01-16,Call,40.0,0.1643835616438356,268.2200012207031,223.28,1.3750031249999999
2026-01-16,Call,45.0,0.1643835616438356,268.2200012207031,197.13,1.0000000000000003e-05
2026-01-16,Call,50.0,0.1643835616438356,268.2200012207031,225.02,1.1875040625
2026-01-16,Call,55.0,0.1643835616438356,268.2200012207031,217.26,1.5273461132812498
2026-01-16,Call,60.0,0.1643835616438356,268.2200012207031,171.17,1.0000000000000003e-05
2026-01-16,Call,65.0,0.1643835616438356,268.2200012207031,196.6,1.46484642578125
2026-01-16,Call,70.0,0.1643835616438356,268.2200012207031,180.48,1.408206083984375
2026-01-16,Call,75.0,0.1643835616438356,268.2200012207031,182.23,1.5009790576171875
2026-01-16,Call,80.0,0.1643835616438356,268.2200012207031,192.28,1.2890660546875
2026-01-16,Call,85.0,0.1643835616438356,268.2200012207031,184.0,1.3017613037109372
2026-01-16,Call,90.0,0.1643835616438356,268.2200012207031,182.3,1.23047259765625
2026-01-16,Call,95.0,0.1643835616438356,268.2200012207031,181.5,1.1923868505859376
2026-01-16,Call,100.0,0.1643835616438356,268.2200012207031,175.5,1.1630901220703125
2026-01-16,Call,105.0,0.1643835616438356,268.2200012207031,156.55,1.1328168359375002
2026-01-16,Call,110.0,0.1643835616438356,268.2200012207031,164.0,1.017583037109375
2026-01-16,Call,115.0,0.1643835616438356,268.2200012207031,155.15,0.9521489160156249
2026-01-16,Call,120.0,0.1643835616438356,268.2200012207031,155.0,0.9960937890625
2026-01-16,Call,125.0,0.1643835616438356,268.2200012207031,145.93,0.983398603515625
2026-01-16,Call,130.0,0.1643835616438356,268.2200012207031,138.79,0.9116219775390625
2026-01-16,Call,135.0,0.1643835616438356,268.2200012207031,140.3,0.9501958105468749
2026-01-16,Call,140.0,0.1643835616438356,268.2200012207031,134.38,0.8564467480468749
2026-01-16,Call,145.0,0.1643835616438356,268.2200012207031,130.73,0.815431533203125
2026-01-16,Call,150.0,0.1643835616438356,268.2200012207031,120.34,0.8032246240234374
2026-01-16,Call,155.0,0.1643835616438356,268.2200012207031,120.35,0.7807639111328125
2026-01-16,Call,160.0,0.1643835616438356,268.2200012207031,110.92,0.7382838671874999
2026-01-16,Call,165.0,0.1643835616438356,268.2200012207031,111.0,0.7036162451171876
2026-01-16,Call,170.0,0.1643835616438356,268.2200012207031,101.01,0.6694368994140626
2026-01-16,Call,175.0,0.1643835616438356,268.2200012207031,102.31,0.6442906665039063
2026-01-16,Call,180.0,0.1643835616438356,268.2200012207031,91.07,0.6208534008789064
2026-01-16,Call,185.0,0.1643835616438356,268.2200012207031,89.75,0.5805706005859376
2026-01-16,Call,190.0,0.1643835616438356,268.2200012207031,79.45,0.5612836840820312
2026-01-16,Call,195.0,0.1643835616438356,268.2200012207031,74.55,0.5385788330078126
2026-01-16,Call,200.0,0.1643835616438356,268.2200012207031,69.8,0.5040332800292968
2026-01-16,Call,205.0,0.1643835616438356,268.2200012207031,66.1,0.4981739636230469
2026-01-16,Call,210.0,0.1643835616438356,268.2200012207031,61.15,0.4808401525878906
2026-01-16,Call,215.0,0.1643835616438356,268.2200012207031,56.23,0.44287666503906253
2026-01-16,Call,220.0,0.1643835616438356,268.2200012207031,50.0,0.4232235412597656
2026-01-16,Call,225.0,0.1643835616438356,268.2200012207031,45.5,0.3902648864746094
2026-01-16,Call,230.0,0.1643835616438356,268.2200012207031,41.1,0.3699403826904296
2026-01-16,Call,235.0,0.1643835616438356,268.2200012207031,37.2,0.3548648498535155
2026-01-16,Call,240.0,0.1643835616438356,268.2200012207031,31.97,0.3347234497070312
2026-01-16,Call,245.0,0.1643835616438356,268.2200012207031,28.1,0.32233343688964833
2026-01-16,Call,250.0,0.1643835616438356,268.2200012207031,23.65,0.3039620385742187
2026-01-16,Call,255.0,0.1643835616438356,268.2200012207031,20.15,0.2929758203124999
2026-01-16,Call,260.0,0.1643835616438356,268.2200012207031,16.5,0.28339339660644525
2026-01-16,Call,265.0,0.1643835616438356,268.2200012207031,13.14,0.26959958923339844
2026-01-16,Call,270.0,0.1643835616438356,268.2200012207031,10.45,0.26023078643798825
2026-01-16,Call,275.0,0.1643835616438356,268.2200012207031,8.12,0.25559216094970705
2026-01-16,Call,280.0,0.1643835616438356,268.2200012207031,6.15,0.24988543090820312
2026-01-16,Call,285.0,0.1643835616438356,268.2200012207031,4.55,0.24298852722167968
2026-01-16,Call,290.0,0.1643835616438356,268.2200012207031,3.23,0.24109645629882812
2026-01-16,Call,295.0,0.1643835616438356,268.2200012207031,2.37,0.23920438537597655
2026-01-16,Call,300.0,0.1643835616438356,268.2200012207031,1.65,0.23712921081542968
2026-01-16,Call,305.0,0.1643835616438356,268.2200012207031,1.18,0.23688507263183595
2026-01-16,Call,310.0,0.1643835616438356,268.2200012207031,0.81,0.23767852172851558
2026-01-16,Call,315.0,0.1643835616438356,268.2200012207031,0.58,0.23804472900390622
2026-01-16,Call,320.0,0.1643835616438356,268.2200012207031,0.4,0.23987576538085933
2026-01-16,Call,325.0,0.1643835616438356,268.2200012207031,0.26,0.24195093994140626
2026-01-16,Call,330.0,0.1643835616438356,268.2200012207031,0.2,0.243171630859375
2026-01-16,Call,335.0,0.1643835616438356,268.2200012207031,0.15,0.2475661181640625
2026-01-16,Call,340.0,0.1643835616438356,268.2200012207031,0.11,0.25098405273437496
2026-01-16,Call,350.0,0.1643835616438356,268.2200012207031,0.06,0.26270268554687504
2026-01-16,Call,360.0,0.1643835616438356,268.2200012207031,0.05,0.27637442382812494
2026-01-16,Call,370.0,0.1643835616438356,268.2200012207031,0.03,0.28321029296874994
2026-01-16,Call,380.0,0.1643835616438356,268.2200012207031,0.03,0.304694453125
2026-01-16,Call,390.0,0.1643835616438356,268.2200012207031,0.02,0.31250687499999996
2026-01-16,Call,400.0,0.1643835616438356,268.2200012207031,0.01,0.3320379296875
2026-01-16,Call,410.0,0.1643835616438356,268.2200012207031,0.02,0.32813171874999997
2026-01-16,Call,420.0,0.1643835616438356,268.2200012207031,0.01,0.3437565625
2026-01-16,Call,430.0,0.1643835616438356,268.2200012207031,0.01,0.3632876171875
2026-01-16,Call,440.0,0.1643835616438356,268.2200012207031,0.01,0.3789124609375
2026-01-16,Call,450.0,0.1643835616438356,268.2200012207031,0.01,0.39453730468750003
2026-01-16,Put,5.0,0.1643835616438356,268.2200012207031,0.01,3.0000025
2026-01-16,Put,10.0,0.1643835616438356,268.2200012207031,0.01,2.3750040624999995
2026-01-16,Put,15.0,0.1643835616438356,268.2200012207031,0.01,2.281254296875
2026-01-16,Put,20.0,0.1643835616438356,268.2200012207031,0.01,1.875000625
2026-01-16,Put,25.0,0.1643835616438356,268.2200012207031,0.01,1.71875140625
2026-01-16,Put,30.0,0.1643835616438356,268.2200012207031,0.01,1.9296878515625
2026-01-16,Put,35.0,0.1643835616438356,268.2200012207031,0.01,1.7734386328124998
2026-01-16,Put,40.0,0.1643835616438356,268.2200012207031,0.01,1.65625171875
2026-01-16,Put,45.0,0.1643835616438356,268.2200012207031,0.02,1.40625296875
2026-01-16,Put,50.0,0.1643835616438356,268.2200012207031,0.01,1.21875390625
2026-01-16,Put,55.0,0.1643835616438356,268.2200012207031,0.02,1.2421912890624998
2026-01-16,Put,60.0,0.1643835616438356,268.2200012207031,0.01,1.171879140625
2026-01-16,Put,65.0,0.1643835616438356,268.2200012207031,0.01,1.2734411328124997
2026-01-16,Put,70.0,0.1643835616438356,268.2200012207031,0.01,1.015629921875
2026-01-16,Put,75.0,0.1643835616438356,268.2200012207031,0.01,0.92187578125
2026-01-16,Put,80.0,0.1643835616438356,268.2200012207031,0.01,0.9531254687499999
2026-01-16,Put,85.0,0.1643835616438356,268.2200012207031,0.01,0.9062509375
2026-01-16,Put,90.0,0.1643835616438356,268.2200012207031,0.01,0.79687703125
2026-01-16,Put,95.0,0.1643835616438356,268.2200012207031,0.02,0.7500025
2026-01-16,Put,100.0,0.1643835616438356,268.2200012207031,0.01,0.7578149218750001
2026-01-16,Put,105.0,0.1643835616438356,268.2200012207031,0.02,0.7187528125
2026-01-16,Put,110.0,0.1643835616438356,268.2200012207031,0.02,0.710940390625
2026-01-16,Put,115.0,0.1643835616438356,268.2200012207031,0.01,0.6796907031250001
2026-01-16,Put,120.0,0.1643835616438356,268.2200012207031,0.02,0.648441015625
2026-01-16,Put,125.0,0.1643835616438356,268.2200012207031,0.02,0.6289099609375001
2026-01-16,Put,130.0,0.1643835616438356,268.2200012207031,0.02,0.6210975390625001
2026-01-16,Put,135.0,0.1643835616438356,268.2200012207031,0.03,0.5898478515625001
2026-01-16,Put,140.0,0.1643835616438356,268.2200012207031,0.03,0.570316796875
2026-01-16,Put,145.0,0.1643835616438356,268.2200012207031,0.04,0.5468795312500001
2026-01-16,Put,150.0,0.1643835616438356,268.2200012207031,0.05,0.52539537109375
2026-01-16,Put,155.0,0.1643835616438356,268.2200012207031,0.05,0.5097705273437501
2026-01-16,Put,160.0,0.1643835616438356,268.2200012207031,0.07,0.49414568359375005
2026-01-16,Put,165.0,0.1643835616438356,268.2200012207031,0.07,0.47461462890625
2026-01-16,Put,170.0,0.1643835616438356,268.2200012207031,0.08,0.45898978515625005
2026-01-16,Put,175.0,0.1643835616438356,268.2200012207031,0.09,0.437505625
2026-01-16,Put,180.0,0.1643835616438356,268.2200012207031,0.1,0.41602146484374997
2026-01-16,Put,185.0,0.1643835616438356,268.2200012207031,0.14,0.398443515625
2026-01-16,Put,190.0,0.1643835616438356,268.2200012207031,0.17,0.38867798828125
2026-01-16,Put,195.0,0.1643835616438356,268.2200012207031,0.2,0.3676821044921875
2026-01-16,Put,200.0,0.1643835616438356,268.2200012207031,0.27,0.35742830078125
2026-01-16,Put,205.0,0.1643835616438356,268.2200012207031,0.3,0.3435124243164062
2026-01-16,Put,210.0,0.1643835616438356,268.2200012207031,0.44,0.3298406860351562
2026-01-16,Put,215.0,0.1643835616438356,268.2200012207031,0.52,0.32031929687499994
2026-01-16,Put,220.0,0.1643835616438356,268.2200012207031,0.69,0.30847859497070307
2026-01-16,Put,225.0,0.1643835616438356,268.2200012207031,1.0,0.2974923767089843
2026-01-16,Put,230.0,0.1643835616438356,268.2200012207031,1.3,0.28833719482421866
2026-01-16,Put,235.0,0.1643835616438356,268.2200012207031,1.7,0.2779002874755859
2026-01-16,Put,240.0,0.1643835616438356,268.2200012207031,2.28,0.26843993286132806
2026-01-16,Put,245.0,0.1643835616438356,268.2200012207031,3.02,0.2602613037109375
2026-01-16,Put,250.0,0.1643835616438356,268.2200012207031,3.9,0.252937158203125
2026-01-16,Put,255.0,0.1643835616438356,268.2200012207031,5.15,0.2439650799560547
2026-01-16,Put,260.0,0.1643835616438356,268.2200012207031,6.55,0.2354202435302734
2026-01-16,Put,265.0,0.1643835616438356,268.2200012207031,8.41,0.22962196166992188
2026-01-16,Put,270.0,0.1643835616438356,268.2200012207031,10.6,0.2219316088867187
2026-01-16,Put,275.0,0.1643835616438356,268.2200012207031,13.15,0.21643849975585935
2026-01-16,Put,280.0,0.1643835616438356,268.2200012207031,15.8,0.20941952697753902
2026-01-16,Put,285.0,0.1643835616438356,268.2200012207031,19.83,0.2020343469238281
2026-01-16,Put,290.0,0.1643835616438356,268.2200012207031,23.88,0.19672434143066403
2026-01-16,Put,295.0,0.1643835616438356,268.2200012207031,26.65,0.1905598522949219
2026-01-16,Put,300.0,0.1643835616438356,268.2200012207031,33.6,0.19226881958007813
2026-01-16,Put,305.0,0.1643835616438356,268.2200012207031,36.3,0.20325503784179685
2026-01-16,Put,310.0,0.1643835616438356,268.2200012207031,35.9,0.20130193237304686
2026-01-16,Put,315.0,0.1643835616438356,268.2200012207031,46.61,0.2133867724609375
2026-01-16,Put,320.0,0.1643835616438356,268.2200012207031,52.4,0.24146266357421875
2026-01-16,Put,330.0,0.1643835616438356,268.2200012207031,56.0,0.3425358715820312
2026-01-16,Put,335.0,0.1643835616438356,268.2200012207031,61.88,0.37915659912109373
2026-01-16,Put,340.0,0.1643835616438356,268.2200012207031,72.8,0.38220832641601554
2026-01-16,Put,350.0,0.1643835616438356,268.2200012207031,94.24,1.0000000000000003e-05
2026-01-16,Put,360.0,0.1643835616438356,268.2200012207031,86.9,0.4500787414550781
2026-01-16,Put,370.0,0.1643835616438356,268.2200012207031,98.8,0.48169463623046876
2026-01-16,Put,390.0,0.1643835616438356,268.2200012207031,116.3,0.5410202148437502
2026-02-20,Call,100.0,0.2602739726027397,268.2200012207031,172.65,0.9946289599609376
2026-02-20,Call,105.0,0.2602739726027397,268.2200012207031,167.74,0.9973144799804687
2026-02-20,Call,110.0,0.2602739726027397,268.2200012207031,161.49,0.9235847485351563
2026-02-20,Call,115.0,0.2602739726027397,268.2200012207031,157.84,0.8645033081054687
2026-02-20,Call,120.0,0.2602739726027397,268.2200012207031,154.8,0.8676771044921875
2026-02-20,Call,125.0,0.2602739726027397,268.2200012207031,144.9,0.8281267187499999
2026-02-20,Call,130.0,0.2602739726027397,268.2200012207031,135.28,0.8242205078124999
2026-02-20,Call,135.0,0.2602739726027397,268.2200012207031,141.1,0.799806689453125
2026-02-20,Call,140.0,0.2602739726027397,268.2200012207031,128.2,0.7521997436523438
2026-02-20,Call,145.0,0.2602739726027397,268.2200012207031,126.5,0.7365748999023438
2026-02-20,Call,150.0,0.2602739726027397,268.2200012207031,125.97,0.7233914379882812
2026-02-20,Call,155.0,0.2602739726027397,268.2200012207031,87.85,1.0000000000000003e-05
2026-02-20,Call,160.0,0.2602739726027397,268.2200012207031,117.2,0.6718782812500002
2026-02-20,Call,165.0,0.2602739726027397,268.2200012207031,105.51,0.6219520227050781
2026-02-20,Call,170.0,0.2602739726027397,268.2200012207031,101.76,0.6005899316406251
2026-02-20,Call,175.0,0.2602739726027397,268.2200012207031,95.26,0.5787395642089843
2026-02-20,Call,180.0,0.2602739726027397,268.2200012207031,91.76,0.559574716796875
2026-02-20,Call,185.0,0.2602739726027397,268.2200012207031,87.98,0.5369309002685547
2026-02-20,Call,190.0,0.2602739726027397,268.2200012207031,87.06,0.5127001855468749
2026-02-20,Call,195.0,0.2602739726027397,268.2200012207031,77.0,0.5162401892089843
2026-02-20,Call,200.0,0.2602739726027397,268.2200012207031,71.16,0.47412635253906255
